idx,node00,node01,node02,node03,node04,node05,node06,node07,node08,node09,node10,node11,node12,node13,node14,node15,node16,node17,node18,node19,node20,node21,node22,node23,node24,node25,node26,node27,coupling_X,rep_Y
102,-1.2521700694797162,-0.940691122769679,-1.333209649907308,-1.0115806330074135,-0.9552094325573721,-1.279971913613549,-0.9270796459680657,-1.0693316990132928,-0.9484616864239107,-0.8710148893254548,-0.8742497719409457,-1.6188164232108464,-1.0393859022949792,-1.132671542638767,-1.0653890073154382,-1.6379046982342294,-0.8270315863652348,-0.921806113027424,-0.9824846697655227,-1.1340806192737534,-1.226020261328856,-1.3300495273517143,-1.4440709201749986,-1.660452991493718,-1.5368646984080796,-0.783598676967067,-1.5381230026262438,-1.547395120550483,100,1
103,-1.4212409286097503,-1.0157870285148767,-1.4866893221183626,-1.134683089913171,-1.012061586756546,-1.303384795260082,-1.0111795047460848,-1.1681208270960801,-1.0311588387324384,-0.9557448594100968,-0.9367565634307319,-1.7257512749857256,-1.0866107028969765,-1.2034906831499668,-1.1359240512904363,-1.7748286151149344,-0.8613049998375056,-0.8623915861558752,-0.9896369968907152,-1.2101012030613676,-1.2011045941093448,-1.5412573688284945,-1.5912621307526085,-1.6877568615110685,-1.595334023521603,-0.7961490375361012,-1.5947739779015389,-1.6488292595059897,100,1
104,-1.508186592504866,-1.0295330268814873,-1.5520459632532744,-1.1925935184315437,-1.00696310378601,-1.2468818484475541,-1.035342732512905,-1.1986401151422676,-1.0525099935693558,-0.9835216632843915,-0.9423155933690939,-1.7315633083345812,-1.0670831304154036,-1.2016455921122293,-1.1372267011043795,-1.8076787904109344,-0.8422362445288889,-0.7457117806344967,-0.9339935215787208,-1.2131421826275761,-1.0997565422840145,-1.6633295908529255,-1.643268554742394,-1.6119232541373605,-1.5570273768083154,-0.7582446629669892,-1.5548651024584683,-1.6516033122346128,100,1
105,-1.5060078872500149,-0.9785845429216563,-1.5231574436965676,-1.178845316919328,-0.9373333317361475,-1.1097271513343396,-0.9957873378466338,-1.1563429758261223,-1.0089060893215354,-0.9504963434113894,-0.8884681822290073,-1.6328443654668623,-0.9793946962769593,-1.1241747798667212,-1.0665810271395582,-1.7314740192494456,-0.7683706429922944,-0.5753153102314305,-0.8149738475505722,-1.140275834066384,-0.9249817947576628,-1.6867935375468266,-1.5945995287485855,-1.4352654489587153,-1.4217416661359183,-0.6700038457045212,-1.4178108229308795,-1.5525033786746163,100,1
106,-1.411181573277108,-0.8628427708762152,-1.3983217637024883,-1.090348610006887,-0.8040010774858142,-0.8968268495312732,-0.8917444812418036,-1.0402849712191402,-0.9002418057894865,-0.8558966348372291,-0.7757176428163202,-1.4325328721648896,-0.8256029329656576,-0.9720663393841437,-0.9251578024008544,-1.5490135297673697,-0.6408787064066706,-0.3573895725334299,-0.6358850804911976,-0.9922923434208946,-0.6840055265976279,-1.6072725338921534,-1.4458863287578894,-1.1701598901442727,-1.196322253216796,-0.53325510625122,-1.1895900855731603,-1.3552654206756372,100,1
107,-1.2259949579683784,-0.6863601583819187,-1.1823631196594608,-0.9282365655330741,-0.6115094305931857,-0.6192786444100618,-0.7259281661527135,-0.8538051760866534,-0.7298095731585676,-0.7021760590478884,-0.6078779991001715,-1.1452129269806253,-0.6113031193520739,-0.7508618195975656,-0.7185639892201622,-1.273982746932675,-0.4634411988407586,-0.10136522500821941,-0.40422624781958366,-0.7750985791764116,-0.38827172916775243,-1.4273009447017004,-1.2059178064734382,-0.8402659036102889,-0.8963815243730996,-0.35158932204131654,-0.8858001414837129,-1.073450027434425,100,1
108,-0.9611283609676372,-0.45710256689401846,-0.8896310915527115,-0.6985045809266952,-0.36792444525653795,-0.2940389299933803,-0.5050196078818725,-0.6049497280451833,-0.5041553437003208,-0.49517744626368465,-0.39194409903728855,-0.7990628488336966,-0.34558116699668356,-0.47080475313902254,-0.4565907080212906,-0.9328161934996175,-0.24277093139310657,0.1802382229701978,-0.13110021504187322,-0.5003396966024201,-0.053551058560224955,-1.1589935281053465,-0.8945510551996675,-0.47705644161327876,-0.5463323107610495,-0.1316221818374112,-0.532495489656459,-0.7319318673674091,100,1
109,-0.63637335401658,-0.18497597952458275,-0.5444255837680683,-0.4123619068951995,-0.0845010476188931,0.057322613238646986,-0.23942120493824992,-0.3063192442759409,-0.23335094846669624,-0.2440985820160612,-0.13762571492001005,-0.4307601451606253,-0.04112191133323138,-0.14658753160531438,-0.1518952018783002,-0.561676720172602,0.01092678973573063,0.47264192022773127,0.16961424377505704,-0.18192661506728566,0.300915923064825,-0.8264340379455073,-0.5414155296335802,-0.11418494153054394,-0.17654652660861814,0.11638427769520375,-0.1618008218844336,-0.3635871307032163,100,1
110,-0.27752793939894715,0.11820102341898688,-0.1763187486992322,-0.08617328073951154,0.2246203603762632,0.41080587574945193,0.057422136562549846,0.0255559807259253,0.06896699461077221,0.038715287528628614,0.14272022384581964,-0.07552991522938352,0.28608341516426594,0.20359554592697152,0.18038600212440978,-0.1981644120130331,0.2845930085010989,0.7597368912881252,0.48194354680249135,0.16520068169971522,0.6540612590002906,-0.46386269980499684,-0.17812600170573667,0.21836028650383582,0.1819991363356746,0.37920202062581326,0.19491277459576656,-0.002208698841355113,100,1
111,0.0877603130824194,0.43714742552585417,0.1854490132911348,0.25967851221788313,0.542986427356079,0.7430138265167827,0.36967232280790485,0.371343249949001,0.3863249305072581,0.33834653187373187,0.43434022828092894,0.23980110187328219,0.6178292362787426,0.5596081627923967,0.5223682107314049,0.1269340981772412,0.5634179379804353,1.0251510439469487,0.788581891348864,0.5223374356090859,0.9848337391899717,-0.106119900176285,0.16753550371545387,0.49888793054985714,0.5029354784006801,0.64197632282811,0.5121796364061819,0.3239353581803895,100,1
112,0.4328085936274367,0.7537845958898686,0.5153245952010794,0.6030760572428874,0.8528131421525361,1.033723333332781,0.6798962674838517,0.7104819655374998,0.700611139056809,0.638381085407373,0.721114170426914,0.49780240767500816,0.9351575630255675,0.9009221122411659,0.8545373194464133,0.39351842956051797,0.8318619845823744,1.253368107778781,1.0719121363213084,0.8676916954885971,1.2738461008117927,0.21954692889229246,0.47255747387645,0.7151603166546534,0.7674559110568911,0.8895624097744359,0.7725716735042417,0.5953102007840395,100,1
113,0.7349916811216619,1.0491757050109576,0.7937704116880825,0.9225397024051809,1.1362443923962682,1.267071695250172,0.9702226457583104,1.022819295315073,0.993492526425753,0.9220359267523531,0.986701678853527,0.6895082825502156,1.2196736612115302,1.2078745533503292,1.157466408996931,0.592089459277998,1.0746006185165025,1.4305100601973078,1.3151243142599596,1.17969086164586,1.5044240384906213,0.4941861381479694,0.7201026149910082,0.8624997597768299,0.9645973153399057,1.1075252616058755,0.9661489205645251,0.8011649187652102,100,1
114,0.9779726175073135,1.3052590601131144,1.0081008614933848,1.1990155721530937,1.3766326531820816,1.4315347536249212,1.2236635992854836,1.290055110200496,1.2476918840925115,1.1730639479336191,1.2155833537899887,0.8126084772522919,1.4545502060442632,1.4627593063654514,1.4131315828290707,0.7212099529726809,1.2774001417959193,1.5448959032964709,1.503189620855111,1.4392018873452803,1.6629907074030925,0.7063262253460855,0.9004430033136592,0.9410244469905338,1.089491264344146,1.2828360014230558,1.088524978940587,0.9375641802214041,100,1
115,1.1515894417608483,1.506293492249946,1.1516600297111208,1.416934709112735,1.5593913517660731,1.5194883581777936,1.4251750357783952,1.4967133872859413,1.4479854120109301,1.3765605727553394,1.3940448036626494,0.8690411364557419,1.6252023440545451,1.6505297445245135,1.605931081782025,0.7841709892206549,1.4277374950603094,1.5877853148137826,1.6237121753142305,1.6305720592717516,1.739502806067229,0.8511240757331079,1.0097550407095957,0.9536757757029163,1.1413825895397036,1.4043383818763366,1.1389790665740929,1.0049464622448216,100,1
116,1.2507225296687268,1.6394391930175014,1.2222837002826297,1.5644351522071658,1.6724603129446256,1.5270302361690944,1.5622430438680612,1.6305230103666466,1.5818715354185102,1.5196570088813721,1.5106630160953092,0.8631986945612086,1.720044325000877,1.7592555342807839,1.7234054779953243,0.7864741868863088,1.515352372186251,1.5541458411166862,1.6677016008392604,1.7420624933335436,1.7281592946088287,0.9283705519276361,1.0484478149300378,0.9051440464295787,1.1223716234846552,1.4632861135590962,1.1193229853603108,1.0062296928599637,100,1
117,1.2742578765868777,1.6950336649245212,1.2206830899216423,1.6332992992381705,1.7069982161366575,1.454007164897439,1.6253326157966796,1.6828380316653695,1.6400686601741319,1.5922203706003761,1.5566614299167105,0.8007587471366568,1.7314577938142874,1.7808576035393153,1.7569300281564062,0.7345540086556616,1.5329713859382907,1.4431895168455433,1.6302364444792679,1.7661787891185574,1.6276586233193955,0.9406988836863996,1.0197874930366444,0.8013797791621434,1.0366866672498651,1.4540566295898558,1.0334593303236523,0.9457116326908501,100,1
118,1.2242076200901186,1.6673624063139514,1.1496054036492296,1.6191304305194456,1.6581842750778133,1.304029312740769,1.608605463937736,1.6492184090822941,1.6171886853713566,1.587650678244387,1.5267796145108952,0.6883359530918549,1.6564113005499412,1.7118884352590744,1.702405561450303,0.6354656519758024,1.4768813363957394,1.2584988839781819,1.5108377832120048,1.699909257317537,1.4412208382353369,0.8924565935439748,0.9290438571793193,0.6497065886637877,0.8912900533327751,1.3746229187536476,0.8882040214201234,0.8293480338663815,100,1
119,1.105235655219414,1.5552919739770437,1.0138726013232693,1.5215925817168592,1.5256786860864942,1.0844581624902334,1.5106483214911806,1.5297101806780036,1.5123769744869262,1.503635259362606,1.4201140069164528,0.533997379505119,1.4966135956986646,1.5538367933726276,1.560506114901103,0.4970550370253742,1.3472542745993588,1.008067844164005,1.3134515429976619,1.5448921996359926,1.1770524681671444,0.7895540306486797,0.7831622502014622,0.45865319947059596,0.6959392018364194,1.2267059022105582,0.6934392563784846,0.6648951450753067,100,1
120,0.9245690204761,1.3623398529401982,0.8207176227305788,1.3445749670712979,1.3138239403290084,0.8062442311492131,1.3347147774551487,1.3290151478110481,1.3294438379228057,1.342475793310403,1.2401885026828827,0.34694241166881423,1.25858043318967,1.3134498815387614,1.3364994343818375,0.3277909087601206,1.1484351944555826,0.7038910581455523,1.0461948156370666,1.3075760288655403,0.8482092021619557,0.6393014971049369,0.5908080132870668,0.2376778973759916,0.4606428272427202,1.0156795322123369,0.45913651012233536,0.46063127679427507,100,1
121,0.6918393253904903,1.0965636528636082,0.5799126153382371,1.0961720493110525,1.031623407621149,0.4834175855814296,1.0884366123389089,1.056527047899833,1.0765391807975593,1.111409172222139,0.9945069098412688,0.13644725646438569,0.95323304918469,1.0023644643975986,1.040133414028902,0.13621028599278298,0.8887699816957572,0.3604738741821013,0.7212182548856789,0.9988716911680692,0.4712079270763772,0.44939271354973787,0.3622913340575399,-0.002277717648819879,0.19548869571800753,0.7503388854450957,0.19463575271177974,0.22597340969874374,100,1
122,0.41890418996887885,0.7704644195483621,0.3036101406247962,0.788362522883396,0.6924357986640695,0.13251797482845315,0.7833631934045865,0.7257593670982464,0.7657017056593631,0.8221176211961281,0.694319293169728,-0.08757970156658162,0.5949741710718258,0.6351899532611733,0.6855672272417694,-0.06857227136745869,0.5799933634524483,-0.005703599180877349,0.35505585169455517,0.633358574665048,0.0650708287427107,0.22857342502348393,0.10946660837092416,-0.24826020948282082,-0.0865323659334356,0.4430344951276299,-0.08796136080271749,-0.026739436788589598,100,1
123,0.11978128389224703,0.4004721392333403,0.0061217575561939965,0.43695165905826083,0.3132798524689112,-0.22787917903546576,0.43467700405014154,0.35351270908570925,0.4128421417535979,0.48813295363655124,0.35473491956358705,-0.31325032151391274,0.20150800095293434,0.22917648497436585,0.2909024313618843,-0.2756071693366111,0.23719788266192945,-0.37553285576593964,-0.03205155416778404,0.22920314761265706,-0.3487858057930702,-0.011471292600279204,-0.15398394293045264,-0.4857491673140508,-0.36919869499256197,0.10967903420038923,-0.37250550490466683,-0.28291145646110905,100,1
124,-0.18959086467226607,0.005905455102259454,-0.29643833128129277,0.06091717198106292,-0.0862685978618288,-0.5780043735735629,0.060818310341699426,-0.04068358083902179,0.037236098074985305,0.12438379313549008,-0.006137538595084563,-0.5269599800864196,-0.20643824739932223,-0.19469099349015698,-0.12286911620406328,-0.47223378747367983,-0.12155180652310035,-0.7280427999251435,-0.41880610984198235,-0.1920408662400834,-0.7474090167977608,-0.2565961473431626,-0.41289074481612015,-0.6998882103332543,-0.6350025928013062,-0.23155122829162766,-0.6408064511455529,-0.5272980340398336,100,1
125,-0.4920791041563144,-0.39209543491535054,-0.5869211551686208,-0.31969838809290546,-0.48505034828913063,-0.8980420640594955,-0.31775406848026083,-0.43538892017647063,-0.34082518082742763,-0.25077826162588346,-0.36939032043022046,-0.7148711885510152,-0.6065594029689019,-0.6128391081256833,-0.5332001443514078,-0.6455553335262195,-0.4768583595112594,-1.0423987412617324,-0.7844857463268915,-0.606986173058963,-1.1078197197627415,-0.49203223758041836,-0.6519384929129208,-0.876811604442568,-0.8671176191200735,-0.5620543041659561,-0.8751380812000326,-0.7450402770628269,100,1
126,-0.7704456784884901,-0.7716125904142186,-0.8483551748100884,-0.6848375233426384,-0.8610695352890305,-1.169185107387855,-0.6800899548367663,-0.8085734392517148,-0.7015582681817568,-0.616196998495168,-0.7161671963908971,-0.8642355642448021,-0.9762577679067649,-1.001255874848882,-0.9172005022719262,-0.7836872796725758,-0.8092496882262454,-1.2994942508355896,-1.1086551334452772,-0.9920905660952257,-1.4083745430557388,-0.7035246326458323,-0.8567045567585069,-1.0046163177417673,-1.0507681786275125,-0.8637194196295154,-1.0599832308650738,-0.9226502191017357,100,1
127,-1.0083576272353325,-1.1109983753159425,-1.0650638020963172,-1.0140377280951778,-1.1924944861921187,-1.3746635430691776,-1.0057976282078152,-1.1387676173557693,-1.0252676158539098,-0.9502771685712811,-1.0271446254570868,-0.9644013137068665,-1.2936753997203942,-1.3369187971737564,-1.2527317369690405,-0.8765299717811746,-1.0997254346994163,-1.4833886093940025,-1.3716653587594871,-1.3249300755210796,-1.6302100590950503,-0.8780630861673457,-1.0143039791790625,-1.0740585274989434,-1.1740097546186519,-1.1193513977782805,-1.182927774908275,-1.0487137533502218,100,1
128,-1.1913775301621734,-1.3899651442415313,-1.2233505239616076,-1.2873041419477458,-1.4590390639816329,-1.5008903669279834,-1.275988099834091,-1.4061593039605904,-1.292807755732613,-1.23267604876354,-1.2833251963651462,-1.007501426080455,-1.5391194763951541,-1.5991162749480454,-1.5195207196454414,-0.9166345927191754,-1.3306404954717324,-1.5822623365424,-1.5564366281951971,-1.585429810116277,-1.7591043420643715,-1.0043510108011064,-1.1141560257017344,-1.0789692668269995,-1.2281421629323284,-1.3134205123998517,-1.2350748469939175,-1.1139618851514457,100,1
129,-1.3078396532301184,-1.590895124575813,-1.3121460052220126,-1.4871082528402946,-1.6434882144942478,-1.5383642618951667,-1.4743004650392548,-1.5939307955356838,-1.4871731651612163,-1.4455594029443832,-1.4678793430502513,-0.9888025711633804,-1.6967443256840233,-1.7707794727893822,-1.7004469098893065,-0.8999444213713019,-1.4869559172753544,-1.5877379341381976,-1.6500987503583855,-1.7569262172535707,-1.786096593996357,-1.0731001718143514,-1.1484083026864875,-1.0165492283966922,-1.2077751070065512,-1.4330088275317783,-1.2112063263736355,-1.111525596807908,100,1
130,-1.3490618226850508,-1.700174999971632,-1.3236089697821138,-1.599921090224406,-1.7330200597358731,-1.4821013388217534,-1.5878105317364046,-1.6893683528081236,-1.5950867907109063,-1.574799042282626,-1.5678571729131328,-0.907027590037183,-1.7556716059849162,-1.839559669160618,-1.7828413422435485,-0.825767662431446,-1.557396010795484,-1.4952891020443533,-1.6447083679635177,-1.8270744299696247,-1.7064428236220575,-1.0776061317590802,-1.112119735872977,-0.8877306293546666,-1.111094254279678,-1.46864760103965,-1.1102554818590906,-1.0380005247709476,100,1
131,-1.3096599048375352,-1.7090272902377102,-1.2535846893970208,-1.6168118394806774,-1.719738447349032,-1.3323091654066628,-1.6077842831434344,-1.6845264642080882,-1.6079720798307853,-1.6108350961661442,-1.5750750879759583,-0.7637657293259617,-1.7099024076528815,-1.7987124496562354,-1.7593540825498566,-0.6957812054281098,-1.5350907215643532,-1.3075927067638207,-1.5376779129642273,-1.7887510577737313,-1.521767456079457,-1.0144257288378646,-1.0039114512115628,-0.6969255658116498,-0.9404827238231117,-1.4149782520063519,-0.9356850870001178,-0.8942094987088967,100,1
132,-1.1885538748502291,-1.6140439024381548,-1.1023251465082853,-1.5338428847268628,-1.6012597544495721,-1.0962518563204593,-1.530256604247149,-1.5770624501385495,-1.5223065078869251,-1.5490484033095206,-1.486194846641456,-0.5627348338512477,-1.5593741468222055,-1.6484944255770242,-1.6288539208460666,-0.5133019058017589,-1.4179437063680986,-1.0371800286821262,-1.3333968724504592,-1.641764086759206,-1.245601785301453,-0.8837383141989976,-0.8265725645524172,-0.4514536686968587,-0.7029092751005066,-1.271225530511223,-0.6948349088224425,-0.6850572959702887,100,1
133,-0.9898339686740585,-1.4189258180092506,-0.8754604340111919,-1.3535225698474584,-1.3832764065775458,-0.7903038612372101,-1.3569468997597747,-1.3720365511440156,-1.340615076349923,-1.3904949879423676,-1.303685011156541,-0.3112513597480526,-1.3131446074732682,-1.399151221494971,-1.398902526833925,-0.284348313048335,-1.2100045108095516,-0.7059278389220857,-1.0461960377235715,-1.3959862862026429,-0.9047652377826703,-0.6894940493523934,-0.5869582364551246,-0.16211643982057122,-0.40990966976575255,-1.0423837836724485,-0.39873790183830526,-0.4194450015267892,100,1
134,-0.723271712690566,-1.1375771245322774,-0.5849343705333014,-1.0874523412026829,-1.0829656226124023,-0.4395061473546125,-1.0974251246893618,-1.0845051860944408,-1.0738571234304963,-1.1438944359449832,-1.0381596226835248,-0.021599559245246733,-0.9919550671687797,-1.0736383918176056,-1.0887751614555168,-0.01899221441900485,-0.9249032439785165,-0.3426204151335356,-0.7017335367347187,-1.0738663599265932,-0.53433333891491,-0.43962240980135003,-0.296033456340969,0.1562337238419168,-0.07738293683405535,-0.7418828797276741,-0.06301232354489454,-0.11033577953702454,100,1
135,-0.4046410661990167,-0.7954290129063709,-0.24933774348585566,-0.7579197310602283,-0.7291878715450162,-0.07369411831959757,-0.7715594897471898,-0.7403601602609722,-0.7433355042562415,-0.8277220183221107,-0.7097935479701389,0.2901272449697353,-0.6275566415104848,-0.7059388037532072,-0.7289969101147337,0.2690990785905274,-0.5868596154981985,0.021193162150528955,-0.33315806874931536,-0.7088635447891344,-0.17031875667473184,-0.14610570000085807,0.031019130863374267,0.48576783737484514,0.27523192168981864,-0.3925472456513742,0.29248421470565755,0.22581788735510397,100,1
136,-0.055082132878665785,-0.4260330959234735,0.10766620844083759,-0.39549535845960715,-0.35745192422912825,0.27788178573604155,-0.408458258610242,-0.37271073144080763,-0.37874380679062836,-0.4693986374835436,-0.34659935654578217,0.6058463711422336,-0.25683443265713124,-0.33422338829412596,-0.35572619590917315,0.564060254292441,-0.22483037963046446,0.35677154485171053,0.026357836126630722,-0.33881043845856557,0.1569141513792348,0.17551146886422905,0.37571084998614496,0.807374121327326,0.6266655038239299,-0.022988281748194325,0.6457527617849984,0.5701957402078134,100,1
137,0.3012441121461258,-0.06402008641673347,0.460859857826774,-0.03290940979151128,-0.0021643311731276865,0.5911157844471957,-0.04074399044049189,-0.015077869230061096,-0.012371728373111825,-0.10070395817652686,0.020274736220629443,0.9071102349694572,0.08680372932188837,0.007478267359096056,-0.003067826959783628,0.849079223737081,0.13317540034143846,0.6423902925845575,0.3496239575128474,0.0025974474676235797,0.42678643074636885,0.5071165320653113,0.7179016444700663,1.1020523435993523,0.955689540170096,0.3379707545868332,0.9750746706985727,0.9029724483695435,100,1
138,0.6403985619008031,0.2616380497593678,0.7870041612752652,0.3012697579213155,0.30957627788880204,0.849152625869936,0.301917991916116,0.30473604158598006,0.3268492051132312,0.2481749795519172,0.36202413139133616,1.1765267487735829,0.3791674223546048,0.29499031049354724,0.30276255239006716,1.107624656794895,0.46166455504178544,0.8644261905416192,0.6179538414369385,0.29151133488458003,0.6289948719226159,0.8293592118256793,1.0374612601800155,1.3521773587794512,1.2427576983878101,0.6655018163256647,1.2608903583770206,1.2047741755696082,100,1
139,0.9413084060488449,0.5312549708459228,1.0670200222057888,0.5863255303887855,0.5605684123856682,1.041844891297793,0.5968378367632381,0.5677652931073953,0.6169983047590771,0.5531674191238712,0.6561705825755753,1.3985395407658514,0.6065346064912374,0.5154863599496864,0.5457638893076936,1.3245181603800995,0.739881664860728,1.0160749016498172,0.8208895925623697,0.5150845170931914,0.7612049917715332,1.1231750514565384,1.315635703051268,1.5425249453893919,1.4712459876731547,0.9407897215576542,1.4868594723648947,1.4578617829466816,100,1
140,1.187118327912202,0.7344991232110162,1.2866391212429693,0.8099226069530319,0.7428066973480522,1.16406905512979,0.8295396941029393,0.7639920033516072,0.84425782872294,0.7981245033546754,0.8880015434907642,1.5598248665901495,0.763944279792373,0.6654958873470068,0.719143795477536,1.4863954753214184,0.9538905954966171,1.0953374311874686,0.9544253234590702,0.6694864793787451,0.8260018033271327,1.3711467095850367,1.5360268278100728,1.660941753961795,1.6280074059428957,1.1511698271823594,1.6401536675037367,1.6468865169123847,100,1
141,1.3653430804662106,0.8681219146442715,1.4359044243945644,0.9663624061329877,0.8549811753059269,1.2142596795202558,0.9926804477130039,0.8903013686769743,1.001827580430048,0.9741782395757456,1.049555777356605,1.6496669147946639,0.852258552587951,0.7474406618367041,0.8225037098766557,1.5821488630885476,1.0962289856200484,1.1034677380880578,1.0188423917934006,0.7567805576198545,0.8284595418142517,1.5583037522007126,1.685192246209466,1.698909019545476,1.703581458932993,1.2890380007883382,1.7115636072758909,1.7595086729235632,100,1
142,1.4675896514492932,0.9332786667725373,1.5084395830729995,1.0542277563412439,0.8997567352160285,1.1934840398374542,1.083877394071489,0.9478601250759523,1.087632014038205,1.0779242035465273,1.1377195214990519,1.6606259946118989,0.8753773138582668,0.7667234670016926,0.8591742545827717,1.6038599496137858,1.164439466882446,1.0440573656911643,1.0169090187581624,0.7819916581202712,0.7746853758856732,1.6725992323852326,1.7531949161646956,1.6521248654359355,1.692498798397048,1.3505594285439106,1.6958751096327633,1.787092307625242,100,1
143,1.4894246754896527,0.9335729667837751,1.501228263081463,1.0747407990220903,0.881794255727843,1.1049945332255526,1.1039119536939512,0.940317117692931,1.1025170452898185,1.1096633312543795,1.1528647897311222,1.5893739707399293,0.838527371174639,0.7299632008503639,0.8344671344052693,1.5475500410469964,1.1597017171165698,0.9226670783230217,0.9529439676583129,0.751201740012412,0.67136858777971,1.7056416711472953,1.7342442201620845,1.5208595283701287,1.593671338955372,1.3350063111701118,1.592266299221862,1.7254013212344925,100,1
144,1.430357111066547,0.874037556596776,1.4146655848164735,1.0309209424496573,0.806863974569015,0.9549344087809473,1.055855989877234,0.87285491677625,1.0495617806540811,1.0723355886579968,1.09811663926388,1.4371944038963038,0.7478524912195135,0.6441852950551324,0.7547900969666147,1.4135152229925065,1.085925666736437,0.7471855309417639,0.8325705481371006,0.671064898781154,0.5260565581271521,1.6534726682316583,1.6270272871278284,1.310005820423292,1.4106461232603589,1.2447097449800995,1.4044697505274257,1.5750934293896153,100,1
145,1.29378693766484,0.7616008371955221,1.25254172204387,0.9272574388599035,0.6817391214265297,0.7523936221330653,0.9448642220329913,0.7525712758944475,0.933960451370852,0.971001234996871,0.9789832746191081,1.2104650864244602,0.6105835716460409,0.5167582594405531,0.6273890402757488,1.2064357380147028,0.9493002173189337,0.5279822922872324,0.6626835604939504,0.5488399109937828,0.34741132464316266,1.5168343444674741,1.43481943305093,1.029211259501949,1.1514343646952465,1.0851305636822495,1.1407777394701206,1.3418263568209068,100,1
146,1.0870464645596494,0.6049866513591721,1.0221007972032015,0.7697826987014974,0.5143693891539132,0.5069421763895631,0.778047716641789,0.5884929433544352,0.7630559549154644,0.8124498808351109,0.8031675700428259,0.9203083440184285,0.43509067710125643,0.35564541209089084,0.4603883084197431,0.9352338645479553,0.7580422163148351,0.27685607038072096,0.45175140924424473,0.3919476259727168,0.14515599284437586,1.3010679418257944,1.1656429602220912,0.6925075727856309,0.8283057844553333,0.8646187435771905,0.8137849150219139,1.035900204472333,100,1
147,0.8210485398761137,0.4122448454382709,0.7341266150786688,0.5663755126831481,0.3140893847691895,0.22865125630203456,0.5643942075225373,0.38922706342525143,0.5461909308949859,0.6053207250426922,0.5805063613688206,0.5805440604637991,0.23084506699294924,0.16978630973471545,0.2630947408735795,0.612683083898908,0.5223315853449115,0.0064593177852053495,0.21053717823147214,0.20837647313064342,-0.06988909118514432,1.0157684298654364,0.8321456071990041,0.3167868802371657,0.45767742503251085,0.5942042197430071,0.43976729754197114,0.6718580242753553,100,1
148,0.5090666089008203,0.1911662535432574,0.4028509650467243,0.32711196367345163,0.09181922784674741,-0.06889892707873153,0.3150812231947174,0.16310323663928472,0.2946507405580484,0.36096894812892705,0.32297538737859166,0.20697507681429655,0.008639996993415234,-0.03045139322544711,0.04638011524642563,0.25483750587014015,0.2548105502690227,-0.2689089561479212,-0.04773147854144559,0.008071471044638116,-0.2857339952619853,0.6745113596378819,0.4510261268681383,-0.07898644054907965,0.05906991090243784,0.2879397336294614,0.037932612919991775,0.2681829959071272,100,1
149,0.16680200742453927,-0.04729650592203676,0.04558533904611095,0.06436578892782378,-0.13994615758186896,-0.3684538370352477,0.04373120180519607,-0.07874324552191155,0.021941190123442186,0.09336952265746329,0.044667406635879515,-0.18146528612133228,-0.21916457101370843,-0.23332982171845645,-0.17740970118682914,-0.11976930405153946,-0.02926475646239215,-0.5331584710783518,-0.30825330285562935,-0.19709766637918283,-0.4896090631365021,0.2949010286599627,0.04215141495608365,-0.4735805464831579,-0.346333477300187,-0.037267583304080636,-0.3703129620314065,-0.15372377293069622,100,1
150,-0.18703505018981711,-0.28882788996493647,-0.3181214949279204,-0.2074215277079499,-0.3676931503136013,-0.6514252200355121,-0.23414137437070595,-0.3220386112182719,-0.2564771176211479,-0.18210508155168637,-0.23853887362966347,-0.5631213424713079,-0.43907302409841287,-0.4264904918207205,-0.39514710473314185,-0.49105995520476403,-0.31334570421153685,-0.7698049639859607,-0.5558388244115655,-0.3946982014066275,-0.6688149744928598,-0.10248471223775281,-0.37254136125167936,-0.8444097549010403,-0.7364316881655932,-0.3630603475915006,-0.7623225600713243,-0.5710169406140251,100,1
151,-0.5326789767586377,-0.5180134943997281,-0.6677888811524832,-0.4725564658123661,-0.5777596435030121,-0.9001818983374513,-0.5023671115880111,-0.5513199912735633,-0.524363405416649,-0.44964541913522127,-0.5100270717394214,-0.9156300075644029,-0.6374807549578178,-0.5978740670217955,-0.5938187849339887,-0.8383049719266387,-0.5812524438747056,-0.9636520589937914,-0.775809014140515,-0.5726111275001887,-0.8115801734754732,-0.49596909034788045,-0.7701550505934042,-1.169314653372421,-1.0889572118591209,-0.6709849378454947,-1.1154604736082165,-0.9604003562583513,100,1
152,-0.8510457800450125,-0.7200493934812751,-0.9832776075680967,-0.7156921461307062,-0.7571067416786879,-1.0992815899330577,-0.745208564114813,-0.7518644139137588,-0.7659880679276322,-0.6940075020759507,-0.7538062410021292,-1.217805327537069,-0.8017099600532024,-0.7364567210875186,-0.7612510470151982,-1.1412193552967629,-0.817757753217325,-1.101847196342967,-0.9545710680627222,-0.7193943685052483,-0.9078586791382207,-0.8636953480651031,-1.1279271218382572,-1.4281981275136328,-1.3827595452737516,-0.9432781060994851,-1.4084472206721417,-1.2991917369082469,100,1
